ID Anggota,Kode Buku,Judul,Kode Klasifikasi,Nama Klasifikasi,Tanggal Pinjam,Tanggal Kembali,Bulan Peminjaman,Status peminjaman
2203010048,KB-496323,Psikolinguistik,402,Bahasa,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010048,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010048,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010048,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010013,KB-444965,Pengajaran semantik,401,Bahasa,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010013,KB-277615,Psikolinguistik kajian teoretik,402,Bahasa,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010013,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010013,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010013,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2303030010,KB-043818,BIOLOGI JILID 1,570,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303030014,KB-043818,BIOLOGI JILID 1,570,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010015,KB-840377,Statistik pendidikan,370,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010015,KB-840377,Statistik pendidikan,370,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010015,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010015,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010015,KB-798273,Pengantar statistik pendidikan,310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2003020009,KB-753398,Quantum learning,370,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2003020009,KB-372704,METODOLOGI PENELITIAN KUALITATIF,1,Karya umum,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020048,KB-415856,Cliffs quick review aljabar I,512,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020048,KB-484775,Love yourself menjadi biasa-biasa itu tidak apa-apa,813,Kesusastraan,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020035,KB-415856,Cliffs quick review aljabar I,512,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020035,KB-344183,Aljabar dan Kalkulus,512,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020040,KB-415856,Cliffs quick review aljabar I,512,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020040,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020040,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020047,KB-415856,Cliffs quick review aljabar I,512,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2303020047,KB-631906,Geometri analitik,516,Ilmu-ilmu murni,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010041,KB-145151,STATISTIK TEORI DAN APLIKASI JILID 1 EDISI KELIMA,1,Karya umum,2024-02-29,2024-03-07,Februari,Telah Kembali
2203010021,KB-988927,Ilmu statistika,1,Karya umum,2024-02-29,2024-03-07,Februari,Telah Kembali
2303080095,,"Trik no,1 otodidak pintar percakapan bahasa inggris",422,Bahasa,2024-02-28,2024-03-06,Februari,Telah Kembali
2303080095,KB-143051,Cliffs toefl preparation guide,425,Bahasa,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-673436,Manajemen pendidikan,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-759479,Etika itu keren membudayakan etika dalam profesi,170,Filsafat,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-568583,Etika politik prinsip moral dasar kenegaraan modern,172,Filsafat,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-379550,Panduan Komplet Menulis Kreatif,808,Kesusastraan,2024-02-28,2024-03-06,Februari,Telah Kembali
2103020029,KB-770925,Alquran dan sains,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-438929,Statistika untuk penelitian,519,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-438929,Statistika untuk penelitian,519,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010027,KB-060286,Statistik Jilid 1,520,Ilmu-ilmu murni,2024-02-28,2024-03-06,Februari,Telah Kembali
2003010050,KB-203574,TEORI DAN PRATIK PENELITIAN KUANTITATIF KUALITATIF,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2003010050,KB-383004,Media pembelajaran,371,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2003010050,KB-912143,Belajar & pembelajaran pada bidang teknologi informasi,372,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
190384205040,KB-053305,Pulang pergi,813,Kesusastraan,2024-02-28,2024-03-06,Februari,Telah Kembali
190384205040,KB-383004,Media pembelajaran,371,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
190384205040,KB-019117,"Metode penelitian & pengembangan research and development untuk bidang pendidikan, manajemen, sosial, teknik",1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2203030039,KB-301728,Dasar-Dasar Dan Perancangan Evaluasi Pembelajaran,371,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2203030039,,"Dasar-dasar perancangan dan evaluasi pembelajaran ed,2",371,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2203030039,KB-447571,Evaluasi dan asesmen pembelajaran,371,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2203030039,KB-159626,Instrumen perangkat pembelajaran,371,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2203020032,KB-603164,Menulis Artikel Ilmiah Yang Komunikatif : Strategi Menebus Jurnal Akademik Bereputasi,808,Kesusastraan,2024-02-28,2024-03-06,Februari,Telah Kembali
2203010007,KB-637016,Dasar-Dasar Statistika,310,Ilmu-ilmu sosial,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010007,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010007,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010066,KB-637016,Dasar-Dasar Statistika,310,Ilmu-ilmu sosial,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010066,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010066,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010005,KB-298488,MEMBACA SEBAGAI SUATU KETERAMPILAN BERBAHASA,400,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010005,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010005,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010005,KB-637016,Dasar-Dasar Statistika,310,Ilmu-ilmu sosial,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010071,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010071,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010071,KB-298488,MEMBACA SEBAGAI SUATU KETERAMPILAN BERBAHASA,400,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2203010071,KB-277615,Psikolinguistik kajian teoretik,402,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
190388201083,KB-844724,Metode penelitian bahasa,407,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
190388201083,KB-372704,METODOLOGI PENELITIAN KUALITATIF,1,Karya umum,2024-02-27,2024-03-05,Februari,Telah Kembali
2303020045,KB-537000,Ilmu Jalanan : ilmu kesuksesan yang tidak ada di kurikulum dan buku pelajaran,155,Filsafat,2024-02-27,2024-03-05,Februari,Telah Kembali
2003010032,KB-702987,"metodologi penelitian sastra Epistemologi, model, teori dan aplikasi",1,Karya umum,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050042,KB-471249,Bahasa indonesia untuk perguruan tinggi,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050042,KB-566472,"Eyd Ejaan Bahasa Indonesia Yang disempurnakan terbaru Untuk SMP,SMA, Mahasisw & Umum",410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050017,KB-471249,Bahasa indonesia untuk perguruan tinggi,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050017,KB-034277,LINGUISTIK,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050050,KB-034277,LINGUISTIK,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050050,KB-471249,Bahasa indonesia untuk perguruan tinggi,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050040,KB-034277,LINGUISTIK,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303050040,KB-471249,Bahasa indonesia untuk perguruan tinggi,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2303080091,KB-471249,Bahasa indonesia untuk perguruan tinggi,410,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2203050052,KB-360279,1 jam mahir menguasai grammar,425,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2203050052,KB-518752,30 HARI KUASAI BAHASA INGGRIS,420,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2203050052,KB-844219,INTERMEDIATE GRAMMAR PE1106,425,Bahasa,2024-02-27,2024-03-05,Februari,Telah Kembali
2003010063,KB-648718,ANALISIS TEKS MEDIA,401,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010063,KB-239657,Analisis Wacana teori & metode,400,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010058,KB-041026,metodologi penelitian sastra,1,Karya umum,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010058,KB-041026,metodologi penelitian sastra,1,Karya umum,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010058,KB-806225,"Metode Penelitian Kuantitatif, Kualitatif dan R&D",1,Karya umum,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010058,KB-999913,Pendidikan karakter konsep dan implementasi,370,Ilmu-ilmu sosial,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010067,KB-136050,Pengantar kajian sastra,800,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010067,KB-401997,"Sastra kita, kritik, dan lokalitas",810,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010067,KB-401997,"Sastra kita, kritik, dan lokalitas",810,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010067,KB-768895,Teori kesusastraan,810,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2003030004,KB-484775,Love yourself menjadi biasa-biasa itu tidak apa-apa,813,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2003030004,KB-684805,cara mudah menguasai toefl,425,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003030021,KB-249514,Pembelajaran literasi,371,Ilmu-ilmu sosial,2024-02-26,2024-03-04,Februari,Telah Kembali
2003030021,KB-611897,Belajar dan pembelajaran sains,372,Ilmu-ilmu sosial,2024-02-26,2024-03-04,Februari,Telah Kembali
2303010050,KB-199349,Mahika,813,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2303110003,,"Stop menjadi manusia
! mainstream",813,Kesusastraan,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010043,KB-530226,Semantik leksikal,410,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010043,KB-488022,Linguistik umum,400,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010043,KB-488022,Linguistik umum,400,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010043,KB-442757,PENGANTAR SEMANTIK BAHASA INDONESIA,400,Bahasa,2024-02-26,2024-03-04,Februari,Telah Kembali
2003010071,KB-031688,68 MODEL PEMBELAJARAN INOVATIF DALAM KURIKULUM 2013,370,Ilmu-ilmu sosial,2024-02-23,2024-03-01,Februari,Telah Kembali
2003030041,KB-143051,Cliffs toefl preparation guide,425,Bahasa,2024-02-22,2024-02-29,Februari,Telah Kembali
2003010019,,Model-model pembelajaran inovatif,371,Ilmu-ilmu sosial,2024-02-19,2024-02-26,Februari,Telah Kembali
2003010019,KB-239657,Analisis Wacana teori & metode,400,Bahasa,2024-02-19,2024-02-26,Februari,Telah Kembali
2003010019,KB-648718,ANALISIS TEKS MEDIA,401,Bahasa,2024-02-19,2024-02-26,Februari,Telah Kembali
2003010001,KB-027366,Sejarah pendidikan Islam,297,Agama,2024-02-19,2024-02-26,Februari,Telah Kembali
2003010001,KB-305699,Al-islam pendidikan agama islam,298,Agama,2024-02-19,2024-02-26,Februari,Telah Kembali
2003010001,KB-033781,Sejarah Pendidikan Islam,297,Agama,2024-02-19,2024-02-26,Februari,Telah Kembali
2003020009,KB-372704,METODOLOGI PENELITIAN KUALITATIF,1,Karya umum,2024-02-13,2024-02-20,Februari,Telah Kembali
2003020009,KB-753398,Quantum learning,370,Ilmu-ilmu sosial,2024-02-13,2024-02-20,Februari,Telah Kembali
2003010058,KB-999913,Pendidikan karakter konsep dan implementasi,370,Ilmu-ilmu sosial,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010058,KB-806225,"Metode Penelitian Kuantitatif, Kualitatif dan R&D",1,Karya umum,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010058,KB-041026,metodologi penelitian sastra,1,Karya umum,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010058,KB-041026,metodologi penelitian sastra,1,Karya umum,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010067,KB-768895,Teori kesusastraan,810,Kesusastraan,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010067,KB-401997,"Sastra kita, kritik, dan lokalitas",810,Kesusastraan,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010067,KB-401997,"Sastra kita, kritik, dan lokalitas",810,Kesusastraan,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010067,KB-136050,Pengantar kajian sastra,800,Kesusastraan,2024-02-12,2024-02-19,Februari,Telah Kembali
2003010037,,Model-model pembelajaran inovatif,371,Ilmu-ilmu sosial,2024-02-07,2024-02-16,Februari,Telah Kembali
2003010020,KB-806225,"Metode Penelitian Kuantitatif, Kualitatif dan R&D",1,Karya umum,2024-02-07,2024-02-16,Februari,Telah Kembali
2003010020,KB-287633,Metode penelitian kuantitatif kualitatif dan R&D Best seller,1,Karya umum,2024-02-07,2024-02-16,Februari,Telah Kembali
2303020032,KB-483922,Janji,813,Kesusastraan,2024-02-07,2024-02-16,Februari,Telah Kembali
2003030036,KB-446429,A thousand stars for nathan,808,Kesusastraan,2024-02-06,2024-02-13,Februari,Telah Kembali
2003010063,KB-239657,Analisis Wacana teori & metode,400,Bahasa,2024-02-05,2024-02-12,Februari,Telah Kembali
2003010063,KB-648718,ANALISIS TEKS MEDIA,401,Bahasa,2024-02-05,2024-02-12,Februari,Telah Kembali
2003010043,KB-488022,Linguistik umum,400,Bahasa,2024-02-05,2024-02-12,Februari,Telah Kembali
2003010043,KB-488022,Linguistik umum,400,Bahasa,2024-02-05,2024-02-12,Februari,Telah Kembali
2003010043,KB-442757,PENGANTAR SEMANTIK BAHASA INDONESIA,400,Bahasa,2024-02-05,2024-02-12,Februari,Telah Kembali
2003010043,KB-530226,Semantik leksikal,410,Bahasa,2024-02-05,2024-02-12,Februari,Telah Kembali
190388201084,KB-255860,Metodologi penelitian kualitatif,1,Karya umum,2024-02-02,2024-02-09,Februari,Telah Kembali
190388201084,KB-255860,Metodologi penelitian kualitatif,1,Karya umum,2024-02-02,2024-02-09,Februari,Telah Kembali
2304230009,KB-079975,ANTARA ISLAM DAN BARAT,297,Agama,2024-02-29,2024-03-07,Februari,Telah Kembali
2304230009,KB-702559,Jati diri Wanita Muslimah,297,Agama,2024-02-29,2024-03-07,Februari,Telah Kembali
2004020099,,"APLIKASI ANALISIS MULTIVARIATE DENGAN PROGRAM IBM SPSS 25 ED,9",310,Ilmu-ilmu sosial,2024-02-29,2024-03-07,Februari,Telah Kembali
2304130176,KB-874411,Nightmores for death cant be stopped until you die,813,Kesusastraan,2024-02-29,2024-03-07,Februari,Telah Kembali
2304010090,KB-240370,hukum bisnis prinsip dan pelaksanaannya diindonesia,650,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2304010084,KB-887901,Hukum Bisnis untuk Perusahaan,346,Ilmu-ilmu sosial,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020016,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020016,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020016,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020016,KB-634256,Pendidikan agama islam untuk perguruan tinggi,298,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020028,KB-411216,PENDIDIKAN AGAMA ISLAM BERBASIS KARAKTER,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020028,KB-627120,Gunung dan sungai dalam alquran,297122,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020019,,MKDU Dasar-dasar pendidikan Agama Islam,297122,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020019,KB-634256,Pendidikan agama islam untuk perguruan tinggi,298,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020019,KB-371970,Mengenal islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304130115,KB-754117,True islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304130115,,Laut & Air Dalam Al- Quran,297122,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-890769,TAFSIR TARBAWI,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020094,KB-765479,Pendidikan agama islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020092,KB-371970,Mengenal islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020092,KB-305699,Al-islam pendidikan agama islam,298,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020092,KB-069810,Dasar-dasar ilmu pendidikan islam,297,Agama,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-469043,ALAT ANALISIS DATA,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-106401,Manajemen keuangan,658,Ilmu-ilmu terapan,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-191809,Metode penelitian kuantitatif,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-191809,Metode penelitian kuantitatif,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-191809,Metode penelitian kuantitatif,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2004010010,KB-191809,Metode penelitian kuantitatif,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2004020009,KB-371610,Metodologi penelitian panduan lengkap penelitian dengan mudah,1,Karya umum,2024-02-28,2024-03-06,Februari,Telah Kembali
2304020102,KB-634256,Pendidikan agama islam untuk perguruan tinggi,298,Agama,2024-02-27,2024-03-05,Februari,Telah Kembali
2304020102,KB-765479,Pendidikan agama islam,298,Agama,2024-02-27,2024-03-05,Februari,Telah Kembali
2304020102,KB-765479,Pendidikan agama islam,298,Agama,2024-02-27,2024-03-05,Februari,Telah Kembali
2304020102,KB-765479,Pendidikan agama islam,298,Agama,2024-02-27,2024-03-05,Februari,Telah Kembali
2304020102,KB-765479,Pendidikan agama islam,297,Agama,2024-02-27,2024-03-05,Februari,Telah Kembali
