ID Anggota;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Bulan Peminjaman;Status peminjaman
2303050017;2197,1;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2303050017;42249;LINGUISTIK;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2303050050;42030;LINGUISTIK;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2303050050;103,21;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2303050040;33355;LINGUISTIK;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2303050040;41458;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2303080091;2197,3;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2203050052;18002;1 jam mahir menguasai grammar;425;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2203050052;37538;30 HARI KUASAI BAHASA INGGRIS;420;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2203050052;17663;INTERMEDIATE GRAMMAR PE1106;425;Bahasa;2024-02-27;2024-03-05;Februari;Telah Kembali
2003010063;39793;ANALISIS TEKS MEDIA;401;Bahasa;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010063;1098PB3,1;Analisis Wacana teori & metode;400;Bahasa;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010058;30019;metodologi penelitian sastra;1;Karya umum;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010058;31179;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010058;50713;Pendidikan karakter konsep dan implementasi;370;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010067;1650,1;Pengantar kajian sastra;800;Kesusastraan;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010067;20232;Sastra kita, kritik, dan lokalitas;810;Kesusastraan;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010067;17290;Teori kesusastraan;810;Kesusastraan;2024-02-26;2024-03-04;Februari;Telah Kembali
2003030004;49939;Love yourself menjadi biasa-biasa itu tidak apa-apa;813;Kesusastraan;2024-02-26;2024-03-04;Februari;Telah Kembali
2003030004;21096;cara mudah menguasai toefl;425;Bahasa;2024-02-26;2024-03-04;Februari;Telah Kembali
2003030021;37425;Pembelajaran literasi;371;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
2003030021;37660;Belajar dan pembelajaran sains;372;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
2303010050;49920;Mahika;813;Kesusastraan;2024-02-26;2024-03-04;Februari;Telah Kembali
2303110003;49930;"Stop menjadi manusia
! mainstream";813;Kesusastraan;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010043;23190;Semantik leksikal;410;Bahasa;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010043;1653,2;Linguistik umum;400;Bahasa;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010043;1175,3,1;PENGANTAR SEMANTIK BAHASA INDONESIA;400;Bahasa;2024-02-26;2024-03-04;Februari;Telah Kembali
2003010071;37873;68 MODEL PEMBELAJARAN INOVATIF DALAM KURIKULUM 2013;370;Ilmu-ilmu sosial;2024-02-23;2024-03-01;Februari;Telah Kembali
2003030041;30855;Cliffs toefl preparation guide;425;Bahasa;2024-02-22;2024-02-29;Februari;Telah Kembali
2003010019;32535;Model-model pembelajaran inovatif;371;Ilmu-ilmu sosial;2024-02-19;2024-02-26;Februari;Telah Kembali
2003010019;1098PB3,1;Analisis Wacana teori & metode;400;Bahasa;2024-02-19;2024-02-26;Februari;Telah Kembali
2003010019;39793;ANALISIS TEKS MEDIA;401;Bahasa;2024-02-19;2024-02-26;Februari;Telah Kembali
2003010001;420sm3;Sejarah pendidikan Islam;297;Agama;2024-02-19;2024-02-26;Februari;Telah Kembali
2003010001;2300,3;Al-islam pendidikan agama islam;298;Agama;2024-02-19;2024-02-26;Februari;Telah Kembali
2003010001;15,515,2;Sejarah Pendidikan Islam;297;Agama;2024-02-19;2024-02-26;Februari;Telah Kembali
2003020009;48190;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-02-13;2024-02-20;Februari;Telah Kembali
2003020009;42426;Quantum learning;370;Ilmu-ilmu sosial;2024-02-13;2024-02-20;Februari;Telah Kembali
2003010058;50713;Pendidikan karakter konsep dan implementasi;370;Ilmu-ilmu sosial;2024-02-12;2024-02-19;Februari;Telah Kembali
2003010058;31179;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-12;2024-02-19;Februari;Telah Kembali
2003010058;30019;metodologi penelitian sastra;1;Karya umum;2024-02-12;2024-02-19;Februari;Telah Kembali
2003010067;17290;Teori kesusastraan;810;Kesusastraan;2024-02-12;2024-02-19;Februari;Telah Kembali
2003010067;20232;Sastra kita, kritik, dan lokalitas;810;Kesusastraan;2024-02-12;2024-02-19;Februari;Telah Kembali
2003010067;1650,1;Pengantar kajian sastra;800;Kesusastraan;2024-02-12;2024-02-19;Februari;Telah Kembali
2003010037;32535;Model-model pembelajaran inovatif;371;Ilmu-ilmu sosial;2024-02-07;2024-02-16;Februari;Telah Kembali
2003010020;17558;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-07;2024-02-16;Februari;Telah Kembali
2003010020;45313;Metode penelitian kuantitatif kualitatif dan R&D Best seller;1;Karya umum;2024-02-07;2024-02-16;Februari;Telah Kembali
2303020032;49892;Janji;813;Kesusastraan;2024-02-07;2024-02-16;Februari;Telah Kembali
2003030036;49350;A thousand stars for nathan;808;Kesusastraan;2024-02-06;2024-02-13;Februari;Telah Kembali
2003010063;1098PB3,1;Analisis Wacana teori & metode;400;Bahasa;2024-02-05;2024-02-12;Februari;Telah Kembali
2003010063;39793;ANALISIS TEKS MEDIA;401;Bahasa;2024-02-05;2024-02-12;Februari;Telah Kembali
2003010043;1653,2;Linguistik umum;400;Bahasa;2024-02-05;2024-02-12;Februari;Telah Kembali
2003010043;1175,3,1;PENGANTAR SEMANTIK BAHASA INDONESIA;400;Bahasa;2024-02-05;2024-02-12;Februari;Telah Kembali
2003010043;23190;Semantik leksikal;410;Bahasa;2024-02-05;2024-02-12;Februari;Telah Kembali
190388201084;20559;Metodologi penelitian kualitatif;1;Karya umum;2024-02-02;2024-02-09;Februari;Telah Kembali
2304230009;50431;ANTARA ISLAM DAN BARAT;297;Agama;2024-02-29;2024-03-07;Februari;Telah Kembali
2304230009;jd0001;Jati diri Wanita Muslimah;297;Agama;2024-02-29;2024-03-07;Februari;Telah Kembali
2004020099;37067;APLIKASI ANALISIS MULTIVARIATE DENGAN PROGRAM IBM SPSS 25 ED,9;310;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2304130176;22278;Nightmores for death cant be stopped until you die;813;Kesusastraan;2024-02-29;2024-03-07;Februari;Telah Kembali
2304010090;15,423,1;hukum bisnis prinsip dan pelaksanaannya diindonesia;650;Ilmu-ilmu terapan;2024-02-28;2024-03-06;Februari;Telah Kembali
2304010084;15,424,1;Hukum Bisnis untuk Perusahaan;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020016;40463;Pendidikan agama islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020016;30727;Pendidikan agama islam untuk perguruan tinggi;298;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020028;15,460,1;PENDIDIKAN AGAMA ISLAM BERBASIS KARAKTER;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020028;47727;Gunung dan sungai dalam alquran;297122;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020019;27808;MKDU Dasar-dasar pendidikan Agama Islam;297122;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020019;31070;Pendidikan agama islam untuk perguruan tinggi;298;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020019;47511;Mengenal islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304130115;32323;True islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304130115;44726;Laut & Air Dalam Al- Quran;297122;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020094;081sm3;Pendidikan agama islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020094;21965;TAFSIR TARBAWI;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020094;32661;Pendidikan agama islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020092;47510;Mengenal islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020092;2300,3;Al-islam pendidikan agama islam;298;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020092;291sm3;Dasar-dasar ilmu pendidikan islam;297;Agama;2024-02-28;2024-03-06;Februari;Telah Kembali
2004010010;44346;ALAT ANALISIS DATA;1;Karya umum;2024-02-28;2024-03-06;Februari;Telah Kembali
2004010010;2587,2;Manajemen keuangan;658;Ilmu-ilmu terapan;2024-02-28;2024-03-06;Februari;Telah Kembali
2004010010;20225;Metode penelitian kuantitatif;1;Karya umum;2024-02-28;2024-03-06;Februari;Telah Kembali
2004020009;45363;Metodologi penelitian panduan lengkap penelitian dengan mudah;1;Karya umum;2024-02-28;2024-03-06;Februari;Telah Kembali
2304020102;30728;Pendidikan agama islam untuk perguruan tinggi;298;Agama;2024-02-27;2024-03-05;Februari;Telah Kembali
2304020102;20062;Pendidikan agama islam;298;Agama;2024-02-27;2024-03-05;Februari;Telah Kembali
2304020102;40464;Pendidikan agama islam;297;Agama;2024-02-27;2024-03-05;Februari;Telah Kembali
2304010038;40178;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Februari;Telah Kembali
2104010050;40265;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-02-27;2024-03-05;Februari;Telah Kembali
2104010061;42640;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-02-26;2024-03-04;Februari;Telah Kembali
2104010085;42639;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-02-26;2024-03-04;Februari;Telah Kembali
2204010004;50307;Cara sehat investasi di pasar modal;333;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
2004010044;44991;Tanggung Jawab Sosial Perusahaan;654408;Ilmu-ilmu terapan;2024-02-22;2024-02-29;Februari;Telah Kembali
2004010044;34440;Research methods for business metodologi penelitian untuk bisnis buku 2 ed,4;650;Ilmu-ilmu terapan;2024-02-22;2024-02-29;Februari;Telah Kembali
2004010044;18887;Metodologi riset bisnis;659;Ilmu-ilmu terapan;2024-02-22;2024-02-29;Februari;Telah Kembali
2004020018;60381;Metodologi penelitian;1;Karya umum;2024-02-21;2024-02-28;Februari;Telah Kembali
2004020018;50778;Metodologi penelitian;1;Karya umum;2024-02-21;2024-02-28;Februari;Telah Kembali
2004020018;44465;Metodologi Penelitian Bisnis : Lengkap Dengan Teknik Pengolahan Data SPSS;1;Karya umum;2024-02-21;2024-02-28;Februari;Telah Kembali
2004020028;24440;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-20;2024-02-27;Februari;Telah Kembali
2004020028;44100;METODOLOGI PENELITIAN BISNIS UNTUK AKUNTANSI DAN MANAJEMEN;1;Karya umum;2024-02-20;2024-02-27;Februari;Telah Kembali
2004020009;45427;Metodologi Penelitian Kuantitatif : Ekonomi, Sosiologi, Komunikasi, Administrasi, Pertanian dan Lainnya;1;Karya umum;2024-02-16;2024-02-23;Februari;Telah Kembali
2004020009;45435;Metode Penelitian Kuantitatif : Pengembangan Hipotesis dan Pengujiannya Menggunakan SmartPLS;1;Karya umum;2024-02-16;2024-02-23;Februari;Telah Kembali
2004020009;45363;Metodologi penelitian panduan lengkap penelitian dengan mudah;1;Karya umum;2024-02-16;2024-02-23;Februari;Telah Kembali
2004020007;40743;"METODOLOGI PENELITIAN KUALITATIF Untuk
Ilmu-Ilmu Sosial";650;Ilmu-ilmu terapan;2024-02-01;2024-02-08;Februari;Telah Kembali
2004020007;49669;Metode penelitian kuantitatif dan kualitatif teori, penerapan dan riset nyata;1;Karya umum;2024-02-01;2024-02-08;Februari;Telah Kembali
2004020007;49435;Metodologi penelitian kualitatif membantu peneliti dan mahasiswa;1;Karya umum;2024-02-01;2024-02-08;Februari;Telah Kembali
2205040168;49449;Omnibus law dan penerapannya di indonesia;340;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2205040168;38427;Perpajakan;336;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2205040168;15,422,1;Hukum Agraria Kajian Komprehensif;340;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2205040159;588APBN3,1;ILMU PERUNDANG- UNDANGAN;348;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2205040159;26181;Hukum agraria;346;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2205040159;49984;Hukum acara peradilan tata usaha;343;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2205010081;u0000631;Geografi politik;320;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Februari;Telah Kembali
2305140090;H004,1;Hukum administrasi negara;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305140090;37273;HUKUM ADMINISTRASI NEGARA;342;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305020059;H004;Hukum administrasi negara;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305020059;45426;HUKUM ADMINISTRASI NEGARA;342;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2205040035;24195;Hukum pajak;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170081;49751;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170077;49748;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040011;49749;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170074;49752;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305180059;46945;Politik global dalam teori dan praktik edisi 3;320;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305180057;2572,1;Dinamika sistem politik indonesia;320;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170119;15,9,2;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170119;49746;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040003;49760;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170166;49755;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305050017;45722;The mind of the leader;303;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040006;24490;HUKUM TATA NEGARA INDONESIA;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040052;2007,1;Hukum tata negara Indonesia pemikiran dan pandangan;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040140;49660;3 Kitab undang- undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170076;15,223,2;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040024;49747;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170149;15,225,1;KUHP (Kitab Undang- Undang Hukum Pidana);345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040018;15,225,2;KUHP (Kitab Undang- Undang Hukum Pidana);345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305170089;37241;KUHP KITAB UNDANG-UNDANG HUKUM PIDANA;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040005;49756;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2205040068;15,201,2;Pengantar Hukum Pajak;336;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2205040068;24194;Hukum pajak;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2305040018;49750;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2105030008;35335;SOSIOLOGI POLITIK;320;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2105030008;2871,1;Teori perilaku dan budaya organisasi;306;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2205040027;21047;Hukum pajak;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
2205040145;15,74,2;PEMBARUAN HUKUM PAJAK;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Februari;Telah Kembali
190563201133;17218;Metode penelitian administrasi publik;1;Karya umum;2024-02-28;2024-03-06;Februari;Telah Kembali
190563201133;49783;Harga sebuah percaya;813;Kesusastraan;2024-02-28;2024-03-06;Februari;Telah Kembali
190563201133;1689,9;Dasar-Dasar Metodologi Penelitian;1;Karya umum;2024-02-28;2024-03-06;Februari;Telah Kembali
2305180070;37461;FIND YOUR WHY;155;Filsafat;2024-02-27;2024-03-05;Februari;Telah Kembali
2305180070;45643;On emotional intelligence;152;Filsafat;2024-02-27;2024-03-05;Februari;Telah Kembali
2305180070;25801;DASAR-DASAR HUBUNGAN INTERNASIONAL;327;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Februari;Telah Kembali
2305180044;25343;Masalah sosial dan upaya pemecahannya;301;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Februari;Telah Kembali
2305050026;13,099,1;to be a great leader;303;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Februari;Telah Kembali
2305050026;29180;Politik muka dua;320;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Februari;Telah Kembali
2305050026;25802;DASAR-DASAR HUBUNGAN INTERNASIONAL;327;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Februari;Telah Kembali
2305140113;45220;Fisika untuk sains dan teknik jilid 2;539;Ilmu-ilmu murni;2024-02-26;2024-03-04;Februari;Telah Kembali
170569201030;2487,1;Kepemimpinan;303;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
170569201030;15,608,2;Dinamika Kelompok: Latihan Kepemimpinan Pendidikan;302;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
170569201030;50717;Perilalku organisasi;302;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Februari;Telah Kembali
170569201030;320;UNDANG UNDANG TENTANG 4 HUKUM REPUBLIK INDONESIA;340;Ilmu-ilmu sosial;2024-02-19;2024-02-26;Februari;Telah Kembali
170569201030;1640,1;Pengantar Sosiologi Politik;301;Ilmu-ilmu sosial;2024-02-19;2024-02-26;Februari;Telah Kembali
170569201030;13192,000;Dasar-dasar Ilmu Organisasi;60;Karya umum;2024-02-19;2024-02-26;Februari;Telah Kembali
2105050057;50765;Filsafat untuk kehidupan mengembangkan akal sehat dan nurani untuk kehidupan;114;Filsafat;2024-02-13;2024-02-20;Februari;Telah Kembali
2105050057;46861;Diplomasi perbatasan konsep dan praktik di Indonesia;327;Ilmu-ilmu sosial;2024-02-13;2024-02-20;Februari;Telah Kembali
170569201030;1640,1;Pengantar Sosiologi Politik;301;Ilmu-ilmu sosial;2024-02-12;2024-02-19;Februari;Telah Kembali
170569201030;13192,000;Dasar-dasar Ilmu Organisasi;60;Karya umum;2024-02-02;2024-02-09;Februari;Telah Kembali
170569201030;42697;Pemimpin dan kepemimpinan;303;Ilmu-ilmu sosial;2024-02-02;2024-02-09;Februari;Telah Kembali
170569201030;2871,1;Teori perilaku dan budaya organisasi;306;Ilmu-ilmu sosial;2024-02-02;2024-02-09;Februari;Telah Kembali
2205040163;15,105,1;PENGANTAR HUKUM KETENAGAKERJAAN;344;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Februari;Telah Kembali
2205040163;37208;Perpajakan edisi terbaru 2018;336;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Februari;Telah Kembali
2205040163;15,282,1;Hukum Acara Perdata Lengkap & Praktis;347;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Februari;Telah Kembali
2205040163;15,421,11;Hukum Acara Pidana: Suatu Pengantar;345;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Februari;Telah Kembali
2205040163;25148;Hukum agraria kajian komprehensif;340;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Februari;Telah Kembali
140606590998004;B002281;MANAJEMEN SUMBER DAYA MANUSIA;658;Ilmu-ilmu terapan;2024-02-28;2025-02-27;Februari;Telah Kembali
140606590998004;1731,1;Manajemen sumber daya manusia;658;Ilmu-ilmu terapan;2024-02-28;2025-02-27;Februari;Telah Kembali
0023058909;13.057.018;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-02-26;2024-03-10;Februari;Telah Kembali
0023058909;42286;Akuntansi manajerial ed,14 bku 1;657;Ilmu-ilmu terapan;2024-02-26;2024-03-10;Februari;Telah Kembali
0023058909;42418;Managerial accounting;657;Ilmu-ilmu terapan;2024-02-26;2024-03-10;Februari;Telah Kembali
197609252021211003;U00400264;Manajemen Investasi Pendekatan Teknikal dan Fundamental untuk analisis saham;658;Ilmu-ilmu terapan;2024-02-23;2025-02-22;Februari;Sedang Dipinjam
197609252021211003;18915;Manajemen investasi teori dan soal jawab;650;Ilmu-ilmu terapan;2024-02-23;2025-02-22;Februari;Sedang Dipinjam
199103202022031005;48606;Logika algoritma & desain pemrograman: berbasis C-Chil;518;Ilmu-ilmu murni;2024-02-23;2024-07-06;Februari;Sedang Dipinjam
199202092019032020;43266;Algoritma dan Pemograman dalam bahasa pascal dan C edisi revisi;518;Ilmu-ilmu murni;2024-02-19;2024-08-20;Februari;Sedang Dipinjam
199202092019032020;48574;Konsep dasar algoritma pemrograman;511;Ilmu-ilmu murni;2024-02-19;2024-08-20;Februari;Sedang Dipinjam
199202092019032020;50801;Matematika dasar;510;Ilmu-ilmu murni;2024-02-19;2024-08-20;Februari;Sedang Dipinjam
199110142022032008;47169;Mathematics undercover;510;Ilmu-ilmu murni;2024-02-19;2024-07-06;Februari;Telah Kembali
199110142022032008;48037;KURSUS SINGKAT PERCAKAPAN BAHASA INGGRIS;420;Bahasa;2024-02-19;2024-07-06;Februari;Telah Kembali
